MES,ID_EMPRESA,ID_CONTA_CONTABIL,DRE_TECWAY
07/2025,999,5.1.04.01.000001,-58.28876
07/2025,999,5.1.04.01.000002,0.0
07/2025,999,5.1.04.01.000004,-2338.51231
07/2025,999,5.1.04.01.000005,-30.37245
07/2025,999,5.1.04.01.000006,-58.68846
07/2025,999,5.1.04.01.000007,0.0
07/2025,999,5.1.04.01.000009,-3.5
07/2025,999,5.1.04.01.000010,0.0
07/2025,999,5.1.04.01.000011,0.0
07/2025,999,5.1.04.01.000014,-3318.42213
07/2025,999,5.1.04.01.000015,-0.44942
07/2025,999,5.1.04.01.000016,-1.04
07/2025,999,5.1.04.01.000017,-318.69931
07/2025,999,5.1.04.02.000001,159.35447
07/2025,999,5.1.04.02.000002,14.95319
07/2025,999,5.1.04.02.000003,11.50075
