MES,ID_EMPRESA,ID_CONTA_CONTABIL,BP_TECWAY
07/2025,999,2.1.01.02.001007,-0.0
07/2025,999,2.1.01.02.001009,0.0
07/2025,999,2.1.01.02.001010,0.0
07/2025,999,2.1.01.02.001011,0.0
07/2025,999,2.1.01.02.001012,0.0
07/2025,999,2.1.01.02.001013,-0.0
07/2025,999,2.1.01.02.001014,0.0
07/2025,999,2.1.01.02.001015,0.0
07/2025,999,2.1.01.02.001016,0.0
07/2025,999,2.1.01.02.001017,-0.0
07/2025,999,2.1.01.02.001018,0.0
07/2025,999,2.1.01.02.001019,0.0
07/2025,999,2.1.01.02.001020,0.0
07/2025,999,2.1.01.02.001021,0.0
07/2025,999,2.1.01.02.001022,0.0
07/2025,999,2.1.01.02.001023,0.0
07/2025,999,2.1.01.02.001024,0.0
07/2025,999,2.1.01.02.001025,-0.0
07/2025,999,2.1.01.02.001026,0.0
07/2025,999,2.1.01.02.001027,0.0
07/2025,999,2.1.01.02.001032,0.0
07/2025,999,2.1.01.02.001034,0.0
07/2025,999,2.1.01.02.001035,-0.0
07/2025,999,2.1.01.02.001037,0.0
07/2025,999,2.1.01.02.001039,0.0
07/2025,999,2.1.01.02.001040,0.0
07/2025,999,2.1.01.02.001041,-0.0
07/2025,999,2.1.01.02.001042,-0.275
07/2025,999,2.1.01.02.001043,-0.0
07/2025,999,2.1.01.02.001044,0.0
07/2025,999,2.1.01.02.001045,0.0
07/2025,999,2.1.01.02.001046,0.0
07/2025,999,2.1.01.02.001047,0.0
07/2025,999,2.1.01.02.001048,-0.0
07/2025,999,2.1.01.02.001052,0.0
07/2025,999,2.1.01.02.001053,0.0
07/2025,999,2.1.01.02.001058,0.0
07/2025,999,2.1.01.02.001059,-0.0
07/2025,999,2.1.01.02.001061,0.0
07/2025,999,2.1.01.02.001062,0.0
07/2025,999,2.1.01.02.001065,0.0
07/2025,999,2.1.01.02.001066,0.0
07/2025,999,2.1.01.02.001067,-0.1175
07/2025,999,2.1.01.02.001068,0.0
07/2025,999,2.1.01.02.001074,0.216
07/2025,999,2.1.01.02.001076,0.0
07/2025,999,2.1.01.02.001077,0.0
07/2025,999,2.1.01.02.001078,-9.56775
07/2025,999,2.1.01.02.001082,0.0
07/2025,999,2.1.01.02.001083,0.0
07/2025,999,2.1.01.02.001084,0.0
07/2025,999,2.1.01.02.001086,-0.0
07/2025,999,2.1.01.02.001087,0.0
07/2025,999,2.1.01.02.001088,0.0
07/2025,999,2.1.01.02.001091,0.0
07/2025,999,2.1.01.02.001098,0.0
07/2025,999,2.1.01.02.001099,0.0
07/2025,999,2.1.01.02.001101,0.0
07/2025,999,2.1.01.02.001103,0.0
07/2025,999,2.1.01.02.001106,-0.0
07/2025,999,2.1.01.02.001109,0.0
07/2025,999,2.1.01.02.001110,-0.0
07/2025,999,2.1.01.02.001111,0.0
07/2025,999,2.1.01.02.001112,-0.0
07/2025,999,2.1.01.02.001113,-0.0
07/2025,999,2.1.01.02.001114,0.0
07/2025,999,2.1.01.02.001115,-0.8
07/2025,999,2.1.01.02.001116,0.0
07/2025,999,2.1.01.02.001118,0.0
07/2025,999,2.1.01.02.001120,0.0
07/2025,999,2.1.01.02.001121,-0.0
07/2025,999,2.1.01.02.001122,0.0
07/2025,999,2.1.01.02.001123,0.0
07/2025,999,2.1.01.02.001124,-0.0
07/2025,999,2.1.01.02.001127,0.0
07/2025,999,2.1.01.02.001128,0.0
07/2025,999,2.1.01.02.001129,0.0
07/2025,999,2.1.01.02.001130,0.0
07/2025,999,2.1.01.02.001132,-0.0
07/2025,999,2.1.01.02.001134,0.0
07/2025,999,2.1.01.02.001135,0.0
07/2025,999,2.1.01.02.001137,-0.0
07/2025,999,2.1.01.02.001138,0.0
07/2025,999,2.1.01.02.001140,0.0
07/2025,999,2.1.01.02.001141,0.0
07/2025,999,2.1.01.02.001142,0.0
07/2025,999,2.1.01.02.001143,0.0
07/2025,999,2.1.01.02.001144,0.0
07/2025,999,2.1.01.02.001146,0.0
07/2025,999,2.1.01.02.001148,0.0
07/2025,999,2.1.01.02.001152,0.0
07/2025,999,2.1.01.02.001153,0.0
07/2025,999,2.1.01.02.001157,0.0
07/2025,999,2.1.01.02.001159,0.0
07/2025,999,2.1.01.02.001160,0.0
07/2025,999,2.1.01.02.001163,0.0
07/2025,999,2.1.01.02.001164,0.0
07/2025,999,2.1.01.02.001165,0.0
07/2025,999,2.1.01.02.001166,0.0
07/2025,999,2.1.01.02.001168,0.0
07/2025,999,2.1.01.02.001169,0.0
07/2025,999,2.1.01.02.001170,0.0
07/2025,999,2.1.01.02.001171,0.0
07/2025,999,2.1.01.02.001172,0.0
07/2025,999,2.1.01.02.001175,-13.65
07/2025,999,2.1.01.02.001177,0.0
07/2025,999,2.1.01.02.001178,0.0
07/2025,999,2.1.01.02.001181,-0.0
07/2025,999,2.1.01.02.001183,-0.0
07/2025,999,2.1.01.02.001184,0.0
07/2025,999,2.1.01.02.001186,0.0
07/2025,999,2.1.01.02.001189,0.0
07/2025,999,2.1.01.02.001190,0.0
07/2025,999,2.1.01.02.001191,0.0
07/2025,999,2.1.01.02.001192,0.0
07/2025,999,2.1.01.02.001195,0.0
07/2025,999,2.1.01.02.001197,0.0
07/2025,999,2.1.01.02.001198,-0.0
07/2025,999,2.1.01.02.001199,0.0
07/2025,999,2.1.01.02.001200,0.0
07/2025,999,2.1.01.02.001202,-0.0
07/2025,999,2.1.01.02.001203,0.0
07/2025,999,2.1.01.02.001205,0.0
07/2025,999,2.1.01.02.001206,0.0
07/2025,999,2.1.01.02.001207,-0.342
07/2025,999,2.1.01.02.001210,0.0
07/2025,999,2.1.01.02.001211,-11.4578
07/2025,999,2.1.01.02.001214,0.0
07/2025,999,2.1.01.02.001216,0.0
07/2025,999,2.1.01.02.001217,0.0
07/2025,999,2.1.01.02.001219,0.0
07/2025,999,2.1.01.02.001220,0.0
07/2025,999,2.1.01.02.001222,0.0
07/2025,999,2.1.01.02.001223,-0.0
07/2025,999,2.1.01.02.001224,0.0
07/2025,999,2.1.01.02.001225,0.0
07/2025,999,2.1.01.02.001226,0.0
07/2025,999,2.1.01.02.001227,0.0
07/2025,999,2.1.01.02.001229,0.0
07/2025,999,2.1.01.02.001231,0.0
07/2025,999,2.1.01.02.001232,0.0
07/2025,999,2.1.01.02.001234,0.0
07/2025,999,2.1.01.02.001236,0.0
07/2025,999,2.1.01.02.001237,0.0
07/2025,999,2.1.01.02.001238,-0.0
07/2025,999,2.1.01.02.001239,0.0
07/2025,999,2.1.01.02.001240,0.0
07/2025,999,2.1.01.02.001241,0.0
07/2025,999,2.1.01.02.001242,0.0
07/2025,999,2.1.01.02.001243,0.0
07/2025,999,2.1.01.02.001244,-51.535
07/2025,999,2.1.01.02.001245,0.0
07/2025,999,2.1.01.02.001246,0.0
07/2025,999,2.1.01.02.001247,0.0
07/2025,999,2.1.01.02.001251,0.0
07/2025,999,2.1.01.02.001252,0.0
07/2025,999,2.1.01.02.001255,0.0
07/2025,999,2.1.01.02.001256,0.0
07/2025,999,2.1.01.02.001259,-0.0
07/2025,999,2.1.01.02.001260,0.0
07/2025,999,2.1.01.02.001261,-0.0
07/2025,999,2.1.01.02.001265,0.0
07/2025,999,2.1.01.02.001266,0.0
07/2025,999,2.1.01.02.001267,0.0
07/2025,999,2.1.01.02.001268,0.0
07/2025,999,2.1.01.02.001269,0.0
07/2025,999,2.1.01.02.001270,0.0
07/2025,999,2.1.01.02.001271,0.0
07/2025,999,2.1.01.02.001272,0.0
07/2025,999,2.1.01.02.001275,0.0
07/2025,999,2.1.01.02.001276,0.0
07/2025,999,2.1.01.02.001280,0.0
07/2025,999,2.1.01.02.001281,0.0
07/2025,999,2.1.01.02.001285,0.0
07/2025,999,2.1.01.02.001286,-0.0
07/2025,999,2.1.01.02.001289,0.0
07/2025,999,2.1.01.02.001290,0.0
07/2025,999,2.1.01.02.001291,0.0
07/2025,999,2.1.01.02.001292,0.0
07/2025,999,2.1.01.02.001293,0.0
07/2025,999,2.1.01.02.001294,0.0
07/2025,999,2.1.01.02.001295,-20.5884
07/2025,999,2.1.01.02.001296,0.0
07/2025,999,2.1.01.02.001297,0.0
07/2025,999,2.1.01.02.001298,0.0
07/2025,999,2.1.01.02.001299,0.0
07/2025,999,2.1.01.02.001300,0.0
07/2025,999,2.1.01.02.001301,0.0
07/2025,999,2.1.01.02.001302,0.0
07/2025,999,2.1.01.02.001303,0.0
07/2025,999,2.1.01.02.001305,0.0
07/2025,999,2.1.01.02.001306,0.0
07/2025,999,2.1.01.02.001307,0.0
07/2025,999,2.1.01.02.001308,0.0
07/2025,999,2.1.01.02.001309,-0.0
07/2025,999,2.1.01.02.001311,0.0
07/2025,999,2.1.01.02.001313,0.0
07/2025,999,2.1.01.02.001314,-0.0
07/2025,999,2.1.01.02.001316,0.0
07/2025,999,2.1.01.02.001317,0.0
07/2025,999,2.1.01.02.001318,0.0
07/2025,999,2.1.01.02.001319,0.0
07/2025,999,2.1.01.02.001320,0.0
07/2025,999,2.1.01.02.001321,0.0
07/2025,999,2.1.01.02.001322,0.0
07/2025,999,2.1.01.02.001323,0.0
07/2025,999,2.1.01.02.001324,0.0
07/2025,999,2.1.01.02.001326,-0.0
07/2025,999,2.1.01.02.001327,0.0
07/2025,999,2.1.01.02.001328,0.0
07/2025,999,2.1.01.02.001329,0.0
07/2025,999,2.1.01.02.001330,-0.0
07/2025,999,2.1.01.02.001332,0.0
07/2025,999,2.1.01.02.001333,0.0
07/2025,999,2.1.01.02.001334,0.0
07/2025,999,2.1.01.02.001336,0.0
07/2025,999,2.1.01.02.001337,0.0
07/2025,999,2.1.01.02.001338,0.0
07/2025,999,2.1.01.02.001339,0.0
07/2025,999,2.1.01.02.001340,0.0
07/2025,999,2.1.01.02.001341,0.0
07/2025,999,2.1.01.02.001342,0.0
07/2025,999,2.1.01.02.001343,0.0
07/2025,999,2.1.01.02.001344,0.0
07/2025,999,2.1.01.02.001345,0.0
07/2025,999,2.1.01.02.001346,0.0
07/2025,999,2.1.01.02.001347,0.0
07/2025,999,2.1.01.02.001350,0.0
07/2025,999,2.1.01.02.001351,0.0
07/2025,999,2.1.01.02.001352,0.0
07/2025,999,2.1.01.02.001354,0.0
07/2025,999,2.1.01.02.001355,0.0
07/2025,999,2.1.01.02.001356,0.0
07/2025,999,2.1.01.02.001357,0.0
07/2025,999,2.1.01.02.001358,-0.0
07/2025,999,2.1.01.02.001359,0.0
07/2025,999,2.1.01.02.001360,0.0
07/2025,999,2.1.01.02.001361,0.0
07/2025,999,2.1.01.02.001362,0.0
07/2025,999,2.1.01.02.001364,0.0
07/2025,999,2.1.01.02.001367,0.0
07/2025,999,2.1.01.02.001368,-0.0
07/2025,999,2.1.01.02.001369,0.0
07/2025,999,2.1.01.02.001370,0.0
07/2025,999,2.1.01.02.001372,0.0
07/2025,999,2.1.01.02.001373,0.0
07/2025,999,2.1.01.02.001374,0.0
07/2025,999,2.1.01.02.001375,0.0
07/2025,999,2.1.01.02.001376,0.0
07/2025,999,2.1.01.02.001378,0.0
07/2025,999,2.1.01.02.001380,0.0
07/2025,999,2.1.01.02.001381,0.0
07/2025,999,2.1.01.02.001382,0.0
07/2025,999,2.1.01.02.001385,0.0
07/2025,999,2.1.01.02.001387,-0.0
07/2025,999,2.1.01.02.001389,0.0
07/2025,999,2.1.01.02.001390,0.0
07/2025,999,2.1.01.02.001391,0.0
07/2025,999,2.1.01.02.001392,0.0
07/2025,999,2.1.01.02.001393,-0.0
07/2025,999,2.1.01.02.001396,0.0
07/2025,999,2.1.01.02.001399,0.0
07/2025,999,2.1.01.02.001400,0.0
07/2025,999,2.1.01.02.001401,0.0
07/2025,999,2.1.01.02.001402,0.0
07/2025,999,2.1.01.02.001403,0.0
07/2025,999,2.1.01.02.001404,0.0
07/2025,999,2.1.01.02.001405,0.0
07/2025,999,2.1.01.02.001407,0.0
07/2025,999,2.1.01.02.001408,0.0
07/2025,999,2.1.01.02.001409,-0.0
07/2025,999,2.1.01.02.001410,0.0
07/2025,999,2.1.01.02.001411,0.0
07/2025,999,2.1.01.02.001412,0.0
07/2025,999,2.1.01.02.001413,0.0
07/2025,999,2.1.01.02.001417,0.0
07/2025,999,2.1.01.02.001418,0.0
07/2025,999,2.1.01.02.001419,-0.0
07/2025,999,2.1.01.02.001420,0.0
07/2025,999,2.1.01.02.001421,0.0
07/2025,999,2.1.01.02.001422,0.0
07/2025,999,2.1.01.02.001425,0.0
07/2025,999,2.1.01.02.001426,0.0
07/2025,999,2.1.01.02.001428,0.0
07/2025,999,2.1.01.02.001430,0.0
07/2025,999,2.1.01.02.001431,0.0
07/2025,999,2.1.01.02.001432,0.0
07/2025,999,2.1.01.02.001433,0.0
07/2025,999,2.1.01.02.001434,0.0
07/2025,999,2.1.01.02.001438,0.0
07/2025,999,2.1.01.02.001439,0.0
07/2025,999,2.1.01.02.001440,0.0
07/2025,999,2.1.01.02.001441,0.0
07/2025,999,2.1.01.02.001442,0.0
07/2025,999,2.1.01.02.001443,0.0
07/2025,999,2.1.01.02.001444,0.0
07/2025,999,2.1.01.02.001445,0.0
07/2025,999,2.1.01.02.001448,0.0
07/2025,999,2.1.01.02.001450,0.0
07/2025,999,2.1.01.02.001451,0.0
07/2025,999,2.1.01.02.001452,0.0
07/2025,999,2.1.01.02.001453,-0.0
07/2025,999,2.1.01.02.001454,0.0
07/2025,999,2.1.01.02.001455,-0.0
07/2025,999,2.1.01.02.001458,0.0
07/2025,999,2.1.01.02.001459,0.0
07/2025,999,2.1.01.02.001461,0.0
07/2025,999,2.1.01.02.001462,0.0
07/2025,999,2.1.01.02.001463,0.0
07/2025,999,2.1.01.02.001464,0.0
07/2025,999,2.1.01.02.001465,0.0
07/2025,999,2.1.01.02.001467,-0.0
07/2025,999,2.1.01.02.001468,0.0
07/2025,999,2.1.01.02.001469,0.0
07/2025,999,2.1.01.02.001470,0.0
07/2025,999,2.1.01.02.001471,0.0
07/2025,999,2.1.01.02.001474,-0.0
07/2025,999,2.1.01.02.001475,0.0
07/2025,999,2.1.01.02.001479,0.0
07/2025,999,2.1.01.02.001481,0.0
07/2025,999,2.1.01.02.001482,0.0
07/2025,999,2.1.01.02.001484,-6.05842
07/2025,999,2.1.01.02.001486,0.0
07/2025,999,2.1.01.02.001487,0.0
07/2025,999,2.1.01.02.001489,0.0
07/2025,999,2.1.01.02.001492,0.0
07/2025,999,2.1.01.02.001493,0.0
07/2025,999,2.1.01.02.001546,0.0
07/2025,999,2.1.01.02.001549,0.0
07/2025,999,2.1.01.02.001553,0.0
07/2025,999,2.1.01.02.001556,0.0
07/2025,999,2.1.01.02.001558,0.0
07/2025,999,2.1.01.02.001559,0.0
07/2025,999,2.1.01.02.001560,0.0
07/2025,999,2.1.01.02.001561,0.0
07/2025,999,2.1.01.02.001562,0.0
07/2025,999,2.1.01.02.001563,0.0
07/2025,999,2.1.01.02.001564,0.0
07/2025,999,2.1.01.02.001565,0.0
07/2025,999,2.1.01.02.001566,0.0
07/2025,999,2.1.01.02.001567,0.0
07/2025,999,2.1.01.02.001568,0.0
07/2025,999,2.1.01.02.001569,0.0
07/2025,999,2.1.01.02.001570,0.0
07/2025,999,2.1.01.02.001571,0.0
07/2025,999,2.1.01.02.001572,0.0
07/2025,999,2.1.01.02.001573,0.0
07/2025,999,2.1.01.02.001574,0.0
07/2025,999,2.1.01.02.001575,0.0
07/2025,999,2.1.01.02.001576,0.0
07/2025,999,2.1.01.02.001577,0.0
07/2025,999,2.1.01.02.001578,0.0
07/2025,999,2.1.01.02.001579,0.0
07/2025,999,2.1.01.02.001580,0.0
07/2025,999,2.1.01.02.001581,-0.0
07/2025,999,2.1.01.02.001582,0.0
07/2025,999,2.1.01.02.001583,0.0
07/2025,999,2.1.01.02.001584,0.0
07/2025,999,2.1.01.02.001585,0.0
07/2025,999,2.1.01.02.001586,0.0
07/2025,999,2.1.01.02.001587,0.0
07/2025,999,2.1.01.02.001588,-115.415
07/2025,999,2.1.01.02.001589,0.0
07/2025,999,2.1.01.02.001590,0.0
07/2025,999,2.1.01.02.001591,-0.0
07/2025,999,2.1.01.02.001592,0.0
07/2025,999,2.1.01.02.001593,0.0
07/2025,999,2.1.01.02.001594,-0.0
07/2025,999,2.1.01.02.001595,0.0
07/2025,999,2.1.01.02.001596,0.0
07/2025,999,2.1.01.02.001597,0.0
07/2025,999,2.1.01.02.001598,0.0
07/2025,999,2.1.01.02.001599,0.0
07/2025,999,2.1.01.02.001602,0.0
07/2025,999,2.1.01.02.001603,0.0
07/2025,999,2.1.01.02.001606,0.0
07/2025,999,2.1.01.02.001607,0.0
07/2025,999,2.1.01.02.001610,-1.23167
07/2025,999,2.1.01.02.001613,0.0
07/2025,999,2.1.01.02.001614,0.0
07/2025,999,2.1.01.02.001615,0.0
07/2025,999,2.1.01.02.001616,0.0
07/2025,999,2.1.01.02.001617,0.0
07/2025,999,2.1.01.02.001618,0.0
07/2025,999,2.1.01.02.001619,0.0
07/2025,999,2.1.01.02.001620,-0.0
07/2025,999,2.1.01.02.001621,0.0
07/2025,999,2.1.01.02.001623,0.0
07/2025,999,2.1.01.02.001624,0.0
07/2025,999,2.1.01.02.001625,0.0
07/2025,999,2.1.01.02.001626,0.0
07/2025,999,2.1.01.02.001627,-0.0
07/2025,999,2.1.01.02.001628,0.0
07/2025,999,2.1.01.02.001629,0.0
07/2025,999,2.1.01.02.001630,0.0
07/2025,999,2.1.01.02.001631,0.0
07/2025,999,2.1.01.02.001632,0.0
07/2025,999,2.1.01.02.001633,0.0
07/2025,999,2.1.01.02.001634,0.0
07/2025,999,2.1.01.02.001635,0.0
07/2025,999,2.1.01.02.001636,0.0
07/2025,999,2.1.01.02.001637,0.0
07/2025,999,2.1.01.02.001638,0.0
07/2025,999,2.1.01.02.001639,0.0
07/2025,999,2.1.01.02.001640,0.0
07/2025,999,2.1.01.02.001641,0.0
07/2025,999,2.1.01.02.001642,-0.0
07/2025,999,2.1.01.02.001643,0.0
07/2025,999,2.1.01.02.001644,0.0
07/2025,999,2.1.01.02.001646,0.0
07/2025,999,2.1.01.02.001649,0.0
07/2025,999,2.1.01.02.001650,0.0
07/2025,999,2.1.01.02.001651,0.0
07/2025,999,2.1.01.02.001652,0.0
07/2025,999,2.1.01.02.001653,0.0
07/2025,999,2.1.01.02.001654,0.0
07/2025,999,2.1.01.02.001655,0.0
07/2025,999,2.1.01.02.001656,0.0
07/2025,999,2.1.01.02.001657,0.0
07/2025,999,2.1.01.02.001659,0.0
07/2025,999,2.1.01.02.001660,0.0
07/2025,999,2.1.01.02.001661,0.0
07/2025,999,2.1.01.02.001664,0.0
07/2025,999,2.1.01.02.001665,0.0
07/2025,999,2.1.01.02.001666,0.0
07/2025,999,2.1.01.02.001667,-0.0
07/2025,999,2.1.01.02.001668,-2.5
07/2025,999,2.1.01.02.001670,-0.0
07/2025,999,2.1.01.02.001671,0.0
07/2025,999,2.1.01.02.001672,0.0
07/2025,999,2.1.01.02.001673,0.0
07/2025,999,2.1.01.02.001674,0.0
07/2025,999,2.1.01.02.001675,0.0
07/2025,999,2.1.01.02.001676,0.0
07/2025,999,2.1.01.02.001680,0.0
07/2025,999,2.1.01.02.001681,0.0
07/2025,999,2.1.01.02.001682,0.0
07/2025,999,2.1.01.02.001683,0.0
07/2025,999,2.1.01.02.001684,0.0
07/2025,999,2.1.01.02.001685,0.0
07/2025,999,2.1.01.02.001686,0.0
07/2025,999,2.1.01.02.001687,0.0
07/2025,999,2.1.01.02.001688,0.0
07/2025,999,2.1.01.02.001689,0.0
07/2025,999,2.1.01.02.001690,0.0
07/2025,999,2.1.01.02.001691,0.0
07/2025,999,2.1.01.02.001692,0.0
07/2025,999,2.1.01.02.001693,0.0
07/2025,999,2.1.01.02.001694,0.0
07/2025,999,2.1.01.02.001699,0.0
07/2025,999,2.1.01.02.001701,0.0
07/2025,999,2.1.01.02.001702,0.0
07/2025,999,2.1.01.02.001705,0.0
07/2025,999,2.1.01.02.001706,-20.2
07/2025,999,2.1.01.02.001707,0.0
07/2025,999,2.1.01.02.001708,0.0
07/2025,999,2.1.01.02.001709,-0.0
07/2025,999,2.1.01.02.001710,0.0
07/2025,999,2.1.01.02.001711,0.0
07/2025,999,2.1.01.02.001712,0.0
07/2025,999,2.1.01.02.001713,-8.8191
07/2025,999,2.1.01.02.001715,0.0
07/2025,999,2.1.01.02.001716,0.0
07/2025,999,2.1.01.02.001717,0.0
07/2025,999,2.1.01.02.001718,0.0
07/2025,999,2.1.01.02.001719,0.0
07/2025,999,2.1.01.02.001720,-0.0
07/2025,999,2.1.01.02.001721,0.0
07/2025,999,2.1.01.02.001722,0.0
07/2025,999,2.1.01.02.001723,0.0
07/2025,999,2.1.01.02.001724,0.0
07/2025,999,2.1.01.02.001725,0.0
07/2025,999,2.1.01.02.001726,0.0
07/2025,999,2.1.01.02.001727,0.0
07/2025,999,2.1.01.02.001728,0.0
07/2025,999,2.1.01.02.001729,0.0
07/2025,999,2.1.01.02.001733,0.0
07/2025,999,2.1.01.02.001734,0.0
07/2025,999,2.1.01.02.001735,0.0
07/2025,999,2.1.01.02.001736,0.0
07/2025,999,2.1.01.02.001737,0.0
07/2025,999,2.1.01.02.001738,-0.0
07/2025,999,2.1.01.02.001739,0.0
07/2025,999,2.1.01.02.001751,0.0
07/2025,999,2.1.01.02.001754,0.0
07/2025,999,2.1.01.02.001755,-0.0
07/2025,999,2.1.01.02.001756,0.0
07/2025,999,2.1.01.02.001757,-5.0
07/2025,999,2.1.01.02.001758,0.0
07/2025,999,2.1.01.02.001759,0.0
07/2025,999,2.1.01.02.001760,0.0
07/2025,999,2.1.01.02.001764,0.0
07/2025,999,2.1.01.02.001765,-0.0
07/2025,999,2.1.01.02.001767,0.0
07/2025,999,2.1.01.02.001768,0.0
07/2025,999,2.1.01.02.001769,0.0
07/2025,999,2.1.01.02.001770,0.0
07/2025,999,2.1.01.02.001771,0.0
07/2025,999,2.1.01.02.001772,-0.0
07/2025,999,2.1.01.02.001773,0.0
07/2025,999,2.1.01.02.001774,0.0
07/2025,999,2.1.01.02.001775,0.0
07/2025,999,2.1.01.02.001776,0.0
07/2025,999,2.1.01.02.001777,0.0
07/2025,999,2.1.01.02.001778,0.0
07/2025,999,2.1.01.02.001779,0.0
07/2025,999,2.1.01.02.001782,0.0
07/2025,999,2.1.01.02.001783,0.0
07/2025,999,2.1.01.02.001784,0.0
07/2025,999,2.1.01.02.001785,0.0
07/2025,999,2.1.01.02.001786,0.0
07/2025,999,2.1.01.02.001787,0.0
07/2025,999,2.1.01.02.001788,0.0
07/2025,999,2.1.01.02.001789,0.0
07/2025,999,2.1.01.02.001790,-0.0
07/2025,999,2.1.01.02.001791,0.0
07/2025,999,2.1.01.02.001793,0.0
07/2025,999,2.1.01.02.001794,0.0
07/2025,999,2.1.01.02.001795,-0.0
07/2025,999,2.1.01.02.001796,0.0
07/2025,999,2.1.01.02.001797,0.0
07/2025,999,2.1.01.02.001798,-0.0
07/2025,999,2.1.01.02.001799,-15.085
07/2025,999,2.1.01.02.001800,0.0
07/2025,999,2.1.01.02.001801,0.0
07/2025,999,2.1.01.02.001802,0.0
07/2025,999,2.1.01.02.001803,-0.0
07/2025,999,2.1.01.02.001804,0.0
07/2025,999,2.1.01.02.001805,-0.0
07/2025,999,2.1.01.02.001806,0.0
07/2025,999,2.1.01.02.001807,0.0
07/2025,999,2.1.01.02.001808,0.0
07/2025,999,2.1.01.02.001809,0.0
07/2025,999,2.1.01.02.001810,0.0
07/2025,999,2.1.01.02.001811,0.0
07/2025,999,2.1.01.02.001812,0.0
07/2025,999,2.1.01.02.001814,0.0
07/2025,999,2.1.01.02.001815,0.0
07/2025,999,2.1.01.02.001816,0.0
07/2025,999,2.1.01.02.001818,-0.0
07/2025,999,2.1.01.02.001824,0.0
07/2025,999,2.1.01.02.001825,-0.075
07/2025,999,2.1.01.02.001826,-0.0
07/2025,999,2.1.01.02.001827,0.0
07/2025,999,2.1.01.02.001828,0.0
07/2025,999,2.1.01.02.001829,-0.0
07/2025,999,2.1.01.02.001830,0.0
07/2025,999,2.1.01.02.001831,0.0
07/2025,999,2.1.01.02.001832,-1.4209
07/2025,999,2.1.01.02.001833,0.0
07/2025,999,2.1.01.02.001834,0.0
07/2025,999,2.1.01.02.001838,0.0
07/2025,999,2.1.01.02.001839,0.0
07/2025,999,2.1.01.02.001840,0.0
07/2025,999,2.1.01.02.001842,0.0
07/2025,999,2.1.01.02.001843,0.0
07/2025,999,2.1.01.02.001844,0.0
07/2025,999,2.1.01.02.001845,0.0
07/2025,999,2.1.01.02.001846,0.0
07/2025,999,2.1.01.02.001849,-355.28338
07/2025,999,2.1.01.02.001852,0.0
07/2025,999,2.1.01.02.001853,0.0
07/2025,999,2.1.01.02.001854,-0.0
07/2025,999,2.1.01.02.001855,-4.86
07/2025,999,2.1.01.02.001856,-0.0
07/2025,999,2.1.01.02.001857,0.0
07/2025,999,2.1.01.02.001858,0.0
07/2025,999,2.1.01.02.001859,0.0
07/2025,999,2.1.01.02.001860,0.0
07/2025,999,2.1.01.02.001862,0.0
07/2025,999,2.1.01.02.001863,0.0
07/2025,999,2.1.01.02.001864,0.0
07/2025,999,2.1.01.02.001865,0.0
07/2025,999,2.1.01.02.001866,0.0
07/2025,999,2.1.01.02.001867,0.0
07/2025,999,2.1.01.02.001868,0.0
07/2025,999,2.1.01.02.001869,0.0
07/2025,999,2.1.01.02.001873,0.0
07/2025,999,2.1.01.02.001874,-0.0
07/2025,999,2.1.01.02.001876,-0.65001
07/2025,999,2.1.01.02.001877,0.0
07/2025,999,2.1.01.02.001878,0.0
07/2025,999,2.1.01.02.001879,0.0
07/2025,999,2.1.01.02.001880,0.0
07/2025,999,2.1.01.02.001881,0.0
07/2025,999,2.1.01.02.001882,0.0
07/2025,999,2.1.01.02.001883,0.0
07/2025,999,2.1.01.02.001884,0.0
07/2025,999,2.1.01.02.001889,0.0
07/2025,999,2.1.01.02.001892,0.0
07/2025,999,2.1.01.02.001894,0.0
07/2025,999,2.1.01.02.001895,0.0
07/2025,999,2.1.01.02.001896,0.0
07/2025,999,2.1.01.02.001897,-0.0
07/2025,999,2.1.01.02.001898,0.0
07/2025,999,2.1.01.02.001899,0.0
07/2025,999,2.1.01.02.001900,0.0
07/2025,999,2.1.01.02.001901,0.0
07/2025,999,2.1.01.02.001904,0.0
07/2025,999,2.1.01.02.001905,0.0
07/2025,999,2.1.01.02.001906,0.0
07/2025,999,2.1.01.02.001908,0.0
07/2025,999,2.1.01.02.001910,-0.0
07/2025,999,2.1.01.02.001911,0.0
07/2025,999,2.1.01.02.001912,-23.5176
07/2025,999,2.1.01.02.001913,0.0
07/2025,999,2.1.01.02.001914,0.0
07/2025,999,2.1.01.02.001915,0.0
07/2025,999,2.1.01.02.001916,0.0
07/2025,999,2.1.01.02.001917,0.0
07/2025,999,2.1.01.02.001918,0.0
07/2025,999,2.1.01.02.001919,0.0
07/2025,999,2.1.01.02.001921,0.0
07/2025,999,2.1.01.02.001922,0.0
07/2025,999,2.1.01.02.001923,0.0
07/2025,999,2.1.01.02.001924,0.0
07/2025,999,2.1.01.02.001925,0.0
07/2025,999,2.1.01.02.001935,0.0
07/2025,999,2.1.01.02.001944,0.0
07/2025,999,2.1.01.02.001945,0.0
07/2025,999,2.1.01.02.001946,-1.9
07/2025,999,2.1.01.02.001947,-0.0
07/2025,999,2.1.01.02.001948,0.0
07/2025,999,2.1.01.02.001949,0.0
07/2025,999,2.1.01.02.001950,0.0
07/2025,999,2.1.01.02.001951,0.0
07/2025,999,2.1.01.02.001952,-3.3
07/2025,999,2.1.01.02.001953,0.0
07/2025,999,2.1.01.02.001954,0.0
